frag,score,size
[1*]C[C@H](C[1*])[NH2+]CCC,0.5692141218223593,9
[1*]c1cc(C(C)=O)ccn1,0.5692013796011752,10
[1*]c1cncnc1C,0.5691952597954063,8
[1*][C@@H]1CC(=O)N(C)/C(=N\c2ccc(Br)cc2)S1,0.5691894536239774,17
[1*]C[C@H]([1*])Cl,0.5691883421147951,5
[1*]c1ncc([1*])n1C,0.5691818419465621,8
[1*]c1cc(SC)nc2ccccc12,0.5691808804984833,13
[1*]S[C@@H]1CC[C@](C#N)(NC2CC2)C1,0.5691664846469732,13
[1*]c1cc2cnn(C(C)C)c2nc1C,0.5691649085092431,14
[1*]CN(C)C(=O)C[C@@H]1C[C@H]2CC[C@@H]1C2,0.5691555844330949,14
[1*]NC(=O)N[C@H](C)[C@@H]([1*])O,0.5691350768349327,10
[1*][C@@H]1CC[C@H](SCC)C1,0.5691349855518295,9
[1*]c1oc2ccccc2c1NC(=O)C(C)(C)C,0.5691326081878653,17
[1*][C@]1(C)NC(=O)N([1*])C1=O,0.5691194847646425,10
[1*]c1nc(N)c2c(n1)CCCCC2,0.5691178747887747,13
[1*][C@H](C)[C@@H](C)NS(=O)(=O)C[1*],0.5691166880386993,11
[1*]c1nn(C)cc1C[NH2+]C[C@@H](C)CO,0.5691093088887337,14
[1*]NCC[NH2+][1*],0.5691056567732815,6
[1*][C@@H]([NH2+]CC)[C@@H]([1*])C,0.5690997440277425,8
[1*]c1ccc(OC)cc1OC(F)F,0.5690975167921792,13
[1*][S@@](=O)C[1*],0.5690925694658518,5
[1*]N1CCN(C(=O)[C@H]2CCN(C(C)=O)C2)CC1,0.5690676866094234,17
[1*]c1ccc(C[NH2+]C)nc1,0.5690607414565381,10
[1*]CCNC(=O)[C@H](C)Oc1ccccc1F,0.5690545660654336,16
[1*]CN([1*])CC=C,0.5690485159399281,7
[1*]CCNC(=O)N(C)[C@@H](C)c1cccc(O)c1,0.5690440763571418,17
[1*]C[C@H](O)COC[1*],0.5690391547902466,8
[1*]C(=O)NC[C@@H](C)c1nc(-c2ccccc2)no1,0.5690316156213728,18
[1*]S(=O)(=O)c1ccc(F)c(Cl)c1,0.5690297379684479,12
[1*]CC[NH2+][C@@H](C)C[1*],0.569027093030176,8
[1*]c1sc2nc3c(cc2c1N)C(=O)CC(C)(C)C3,0.5690247081089478,18
[1*]c1c(F)cccc1C(=O)[O-],0.5690217638130499,11
[1*]N1C[C@H](NC2CC[NH+](C)CC2)CC1=O,0.5690198100536771,15
[1*]C(=O)CNc1ccc(C#N)cc1,0.5690024108004377,13
[1*]c1cccc(NC(=O)c2cccs2)c1,0.5689932598863515,15
[1*]c1ccc(OCC(N)=O)cc1,0.5689920222514658,12
[1*]N1CC[C@@]2(CCC1=O)CNC(=O)c1ccc(OC)cc1O2,0.5689870639092585,22
[1*]c1ncc(-c2ccccc2Cl)o1,0.5689863717582098,13
[1*]C(=O)N1CC[C@@H](C(=O)NCC)C1,0.5689539772611565,13
[1*]C1(CNC(=O)Cc2cc(C)on2)CCCC1,0.5689504901098954,17
[1*]Nc1ccc(SC)n[nH+]1,0.5689366048265634,10
[1*][C@H]1C[C@@H](C(C)=O)C1(C)C,0.5689355348958004,10
[1*]N1CCC2(CC1)NC(=O)c1ccccc1O2,0.5689355348958004,17
[1*]N1CCC[C@H]([1*])C1,0.5689273073018619,8
[1*]c1n[nH]c([1*])c1Cl,0.5689191900290418,8
[1*]C(=O)N1CC[NH+](CC2CC2)CC1,0.5689191900290418,13
[1*]c1cccc(OCCCC#N)c1,0.5689155789113665,13
[1*][C@@H]1CCCC[C@H]1[NH2+]CC,0.5689139644244976,10
[1*]C(=O)c1cc2ccc(F)cc2nc1C,0.5689126904442164,15
[1*]c1cccc(S(=O)(=O)/N=C2/CCCN2)c1,0.568907300178376,16
[1*]COC(=O)[C@H]1C[C@@H]1c1ccccc1C(F)(F)F,0.5688927696518788,18
[1*]CCC(=O)NNc1cc(C)ccn1,0.5688886876083232,14
[1*]CNC(=O)c1ccc(-n2cccn2)c(F)c1,0.5688738086943316,17
[1*]c1ccc(-n2ccnc2C)c(F)c1,0.5688612044947612,14
[1*]O[C@@H](C)C(=O)NC[C@@]([1*])(C)O,0.5688594767375269,12
[1*]C(=O)N1CCC(C(=O)NCCCc2ccccc2)CC1,0.5688560378947768,21
[1*]C[NH2+]C[1*],0.5688559533874212,5
[1*]c1cc(-c2ccc(OC)cc2OC)[nH]n1,0.5688548333391078,16
[1*]S(=O)(=O)N(CC([1*])=O)C(C)C,0.5688476470575696,12
[1*][C@H]1Cc2ccccc2C(=O)O1,0.5688425274861826,12
[1*]CS(=O)(=O)[C@H](C)C([1*])=O,0.5688346017289903,10
[1*]n1c(-c2ccc(F)cc2)c(C)sc1=O,0.5688321904460818,15
[1*]N(C)c1ccccc1,0.568828475443533,9
[1*]N1CCC2(CC1)CC(=O)N(C[C@H]1CCCO1)C2,0.5688212691675069,18
[1*]C[C@H]([NH2+]C[C@H]([1*])C)C(C)C,0.5688180126933988,11
[1*]N1/C(=N\C(=O)C(C)(C)C)S[C@@H]2CS(=O)(=O)C[C@@H]12,0.5688175969322903,18
[1*]c1ccc(-c2ccccc2)s1,0.5688071551283305,12
[1*]c1cc(-c2c(C)noc2C)ccc1OC,0.5688006025674914,16
[1*]N1C(=O)[C@H]2CCCN2C1=O,0.5687893025795075,11
[1*]c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,0.5687861115769455,18
[1*]c1cc(C)n(CC)n1,0.5687782336282216,9
[1*]CN([1*])C(=O)[C@H](C)OCC=C,0.568773580302881,12
[1*][C@@H]1CC(=O)N(CC)/C(=N/c2ccc(Br)cc2)S1,0.5687733621576855,18
[1*]C(=O)CCC(=O)NCc1ccc(F)cc1,0.5687699172706547,16
[1*]C(=O)c1ccc2[nH]ccc2c1,0.568751784932554,12
[1*]C[C@H](O)[C@@]([1*])(C)CC,0.568740838140732,9
[1*][NH+](C)CCC(=O)Nc1ccccc1OC,0.56874026165356,16
[1*]c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.5687355649482195,17
[1*]c1cccc(NC(=O)[C@H](C)n2cncn2)c1C,0.5687058915039874,18
[1*]C[C@](C)(O)CNC(=O)C(=O)N[1*],0.5686985473489848,13
[1*][C@@]1(C(F)(F)F)C([O-])=NC(C)=C1C#N,0.5686891053923445,14
[1*][NH2+][C@H](C)CC[1*],0.5686875832554708,7
[1*]Cn1ncn(CCOC)c1=S,0.5686832987348129,12
[1*]C1=NC(=O)/C(=C\[1*])S1,0.5686690404347348,9
[1*]N1CCC[C@@H](c2nc3ccccc3[nH]2)C1,0.5686663331826942,16
[1*][C@]1(CCC)CCC[NH2+]C1,0.5686558613777385,10
[1*]N1CCC[C@H]1COC,0.5686385033527559,9
[1*][NH2+][C@H](C(=O)N[1*])C(C)C,0.5686345079871058,10
[1*]C(=O)CN(C(=O)C1CCC1)C(C)C,0.5686231065298447,14
[1*][C@@H]1c2ccsc2CCN1[1*],0.5686231065298447,11
[1*][C@@H](CNC(=O)N[1*])N1CCc2ccccc2C1,0.5686193549870532,18
[1*]S(=O)(=O)[C@H]([1*])C,0.5686168087589479,7
[1*]C(=O)NCC(=O)NC([1*])c1ccccc1,0.5686138774041251,16
[1*]c1ccc(C(=O)N2CCN(c3ccccc3)CC2)o1,0.5686132382307179,20
[1*]C(=O)[C@@H]1CSCN1C(C)=O,0.5686027512988776,11
[1*]c1ccc(/C=C(\C#N)C(N)=O)o1,0.5685992635039567,13
[1*][NH+]1CCN(Cc2ccccc2)CC1,0.5685921878274616,14
[1*]c1cccc(OCC#C)c1,0.5685897538203436,11
[1*]c1ccc(NC(=O)NCCC)cc1,0.5685888064726244,14
[1*]OCCC(=O)N[C@@H]([1*])CC,0.5685814510788365,11
[1*]c1cncc(-c2nncn2C)c1,0.5685813233317221,13
[1*]C(=O)C1(C)CCCCC1,0.5685803403379149,10
[1*]c1nc2c(c(=O)[nH]1)CCN(S(C)(=O)=O)C2,0.5685803403379149,16
[1*][C@H]1C2CCC(CC2)[C@H]1C(=O)[O-],0.5685777231863302,12
[1*]CC(=O)NCCCc1c(C)noc1C,0.5685586686131499,15
[1*]N1CCN(c2[nH+]ccn2C)CC1,0.568549718017692,13
[1*]CNC(=O)C[NH+](C)C[C@@H]([1*])C,0.568535158904458,12
[1*]c1ccc(Br)cc1Br,0.5685326534653774,9
[1*]C(=O)CNc1ccccc1,0.5685246655291982,11
[1*]C(=O)C[NH+](C)Cc1ccccc1,0.5685207027927908,13
[1*]Nc1ccc(OCC)c(Cl)c1,0.5685044657789553,12
[1*][C@@H]1CCCC[C@@H]1SCC,0.568469072087865,10
[1*][NH+]1CCC(c2cccs2)CC1,0.5684620514439959,12
[1*][C@]1(C)CN([1*])[C@H](C)C[NH2+]1,0.5684619941759117,10
[1*]C1(C2CC2)CCC1,0.5684577838007999,8
[1*]c1cccn(-c2ccc(NC(=O)C(C)(C)C)cc2)c1=O,0.5684506702285806,21
[1*][C@@H]1C2=C(CCCC2=O)Nc2ccc3ncccc3c21,0.5684374417116195,20
[1*]COCC(=O)Nc1ccc(C)c(Cl)c1,0.5684197822048384,15
[1*]c1cc(F)cc2c1OCOC2,0.568417130655473,12
[1*]CNC(=O)c1ccc([S@@](=O)C(C)C)cc1,0.568414698683267,16
[1*]C1(C(=O)NCCC)CCCCC1,0.5684076499715615,13
[1*][C@@H](C#N)c1ccccc1,0.5683963583785828,10
[1*]N1C(=O)N[C@@](C)(c2ccc(Cl)cc2Cl)C1=O,0.5683877251320915,17
[1*]c1cccc(-c2nncn2CC)c1,0.5683857859476542,14
[1*][C@@H](O)[C@@]1(C[NH3+])CCC[C@H](CC)C1,0.5683738583022704,13
[1*]c1ccc(NC(=O)C(=O)N[C@@H](C)CO)c(C(F)(F)F)c1,0.5683719052318132,21
[1*]C(=O)N([1*])[C@H](CC)C(=O)OC,0.568370980891992,12
[1*]c1ccc(O)cc1,0.5683655535913466,8
[1*][C@H](C)[NH2+]C[1*],0.5683599130974136,6
[1*]c1ccc(CCOC)cc1,0.5683444834492453,11
[1*][C@H]1CCCCCC1=O,0.5683439538099956,9
[1*]c1cc2cc(OCC)ccc2[nH]c1=O,0.5683374263536792,15
[1*]CCNC(=O)C1([NH3+])CCCC1,0.5683314749692924,12
[1*]c1nc(-c2ccc(OC)cc2)cs1,0.5683282472859805,14
[1*]C[NH+](C)[C@@H](C)C(=O)Nc1ccc(C)cc1C,0.5683267010709393,17
[1*]c1cccc(NC(=O)CCC)c1C,0.5683251701055938,14
[1*]c1nc(CC)n[n-]1,0.5683214585123716,8
[1*]CC/C=N\NC([1*])=O,0.5683047959119383,9
[1*]OP([1*])(=O)Oc1ccccc1C,0.5682985715594953,13
[1*][C@@H]1CCC[C@@H]1NC(=O)NCCCCC#N,0.5682952413973776,16
[1*]O[C@@H](C)C(=O)NCC[1*],0.5682913868526022,10
[1*]c1ccc(S(=O)(=O)c2ccc(C)cc2)cc1,0.5682873644560194,17
[1*]NC(=O)N[C@@H]([1*])c1ccco1,0.5682646895429248,12
[1*][C@@H]1CC(=O)NC([1*])=N1,0.5682612231306245,9
[1*]c1cc(=O)n([1*])cn1,0.5682591303270983,9
[1*]CN(CC)C(=O)CC[1*],0.5682591224597585,10
[1*]C[NH+](C)CC1CCCC1,0.5682546049791818,10
[1*]C[NH+](C)Cc1ccccc1OCC,0.5682407128706655,14
[1*]n1c(C)c(C)c2c([1*])ncnc12,0.5682379713719521,13
[1*]c1csc(Cc2ccc(C)cc2)n1,0.5682359732187423,14
[1*]c1ccc(C[NH+](C)[C@@H](C)[C@@H](C)S(C)(=O)=O)cc1,0.5682339067150641,18
[1*][C@H]1CCCC[NH+]1Cc1cccnc1,0.5682207559683553,14
[1*]/N=C1/COCCN1,0.568216238474671,8
[1*]N1CCN(CC(=O)N(CC)C2CC2)CC1,0.5682049760158915,16
[1*][C@@]1(O)CCS(=O)(=O)C1,0.5682048166934771,9
[1*][C@]1(C#N)CCc2ccccc2C1,0.5682048166934771,13
[1*][C@@H](C)c1nc(CC)no1,0.5681980006998679,10
[1*]N[C@H](C)C(=O)N([1*])C,0.568190659521001,9
[1*]C1([NH+](C)C)CCCCC1,0.568189129742723,10
[1*][C@H]1c2ccccc2C=CN1C(C)=O,0.5681888075418426,14
[1*][C@@H]1CCN(C(C)=O)C1,0.5681778518237175,9
[1*]CC(=O)N/N=C(\[1*])C,0.5681688123138544,9
[1*]c1cc(=O)c2ccc(Br)cc2o1,0.5681532726702436,13
[1*]c1cc(C#N)c(SC)nc1[O-],0.5681464882350694,12
[1*]NC(=O)COC(=O)c1ccccc1Br,0.5681289316445001,15
[1*]C(=O)CN(C(=O)COC)C1CC1,0.568127537461362,13
[1*]c1ccccc1N(C)S(C)(=O)=O,0.5681173173052396,13
[1*]c1ccccc1Sc1ccccc1,0.5681173173052396,14
[1*]CN(C)C(=O)C[NH+](C)C[1*],0.5681067814075108,11
[1*]c1ccc(NC(=O)c2cnoc2C)cc1O,0.5681060090239386,17
[1*]c1cnc2c([1*])cnn2c1,0.5680917474676195,11
[1*]c1noc(-c2ccoc2)n1,0.5680852777521792,11
[1*]C1CC[NH+](CC(=O)Nc2ccn(C)n2)CC1,0.56808050642124,17
[1*]c1ccc(CNC(=O)c2ccc[n+]([O-])c2)cc1,0.5680778314972879,18
[1*]N1C[C@@H](C(=O)NNC(=O)NCC)CC1=O,0.5680741475945484,16
[1*][C@H](CO)N[1*],0.5680642673463175,6
[1*]C[C@H](C)N(C)C([1*])=O,0.5680541251069204,9
[1*]C(=O)O[C@@H]([1*])C,0.5680357781318731,7
[1*]N1CCC(C(=O)N(C)CCOC)CC1,0.5680299487510817,15
[1*][C@@H]1CCCCC1=O,0.5680282619226739,8
[1*]c1nn([1*])c(=S)s1,0.5680281249045593,8
[1*]c1nc(C)c(SCC(N)=O)s1,0.5680187093855444,12
[1*]c1nc([1*])nn1C(C)=O,0.5680155035539026,10
[1*]c1nc2c(s1)CCC[C@H]2[NH2+]C,0.5680136458305995,12
[1*]C(=O)[C@H](C)N[1*],0.5680120605657359,7
[1*]c1nccc(Oc2ccc(F)cc2)n1,0.5680091548471944,15
[1*]N1CCC[C@@H]1c1ccccc1C,0.5680028227243484,13
[1*]COCCC(=O)N[C@@H]([1*])C,0.5679964950057447,11
[1*]c1cc([N-]S(C)(=O)=O)ccc1O,0.5679915151835321,13
[1*]CC(=O)Nc1cccc(C(=O)OC)c1,0.5679696153318594,15
[1*]c1cccc(-c2cn[nH]c2)c1,0.5679684414340528,12
[1*]c1cnn(-c2ccc(C(F)(F)F)cc2)c1,0.5679681132808699,16
[1*][C@@H]1C[NH+]=C(N)N1CCOC,0.5679665172142668,11
[1*]CN(C)C(=O)[C@H]1CCCN(C(=O)c2cc(C)cc(C)c2)C1,0.5679655918401978,22
[1*][C@H]1C(=O)N=C(N)N=C1[O-],0.5679545832051145,10
[1*]CCNS(=O)(=O)c1ccc(OC)c(F)c1,0.5679350918044839,16
[1*]c1nc([1*])cn1C,0.5679350918044839,8
[1*]N1C(=O)[C@](O)(CC(C)=O)c2cc(Br)ccc21,0.5679286384454655,17
[1*]c1cnc2c(c1)c(C)nn2C,0.5679272354987954,12
[1*]N1CCC[NH+]([1*])[C@@H](C(C)C)C1,0.5679245302905026,12
[1*]C(=O)c1ccc(O)cn1,0.5679245302905026,10
[1*]c1nc2c(cnn2[C@H](C)CC)[nH]1,0.5679244592108812,13
[1*][C@]1(O)C(=O)N(Cc2ccccc2C)c2ccccc21,0.5679161013831474,20
[1*][C@@H]1C(=C)[C@H]1C(=O)Nc1c(C)cc(C)cc1C,0.5679102669214487,17
[1*][C@@H](C)NC(=O)[C@H]([1*])C(C)C,0.5679013165023453,11
[1*]C[NH2+][C@@H]([1*])C(C)C,0.5679002541593117,8
[1*]CN1CCN(C(=O)[C@H]2CCC[NH+]2C)CC1,0.5678941565129392,16
[1*]c1cc(C)ccc1N,0.567878726504582,9
[1*]C(=O)OCC#C[1*],0.5678739591852365,8
[1*]C(=O)NC([1*])=S,0.5678679611542629,7
[1*]c1nnnn1C,0.5678658831472395,7
[1*]CN(CC[NH+](C)C)C(=O)[C@H]([1*])C,0.567862799592834,13
[1*]C(=O)N1C[C@@H]2C3CCC(CC3)[C@@H]2C1,0.5678483009782578,14
[1*]c1ccc(NC(=O)C(=O)N[C@@H]2CCC[C@@H](CC)C2)cc1,0.5678447715589348,21
[1*]C/N=c1\c(O)c(O)c1=[N+]1CCN([1*])CC1,0.5678354456480355,16
[1*]c1nc(C2CC2)no1,0.5678350296297686,9
[1*][C@@H]1C[C@H]1NC(=O)NCC,0.5678228105236852,10
[1*]C(=O)N1CCCC[C@H]1CCOC(C)C,0.5678151174928391,15
[1*]S(=O)(=O)N1C[C@@H](C)C[C@H](C)C1,0.567814235279338,12
[1*]n1ccc2sccc2c1=O,0.5678120828234102,11
[1*]CN/C([O-])=C/[1*],0.5678120828234102,7
[1*][NH+](C1CCCCC1)C1CCCCC1,0.5678092222214648,14
[1*][C@H]1[C@H](O)[C@H](O)C[C@@H]1C1CCCCC1,0.5678084975984844,14
[1*][C@H]1CCCCc2ccccc21,0.5678053156788039,12
[1*]S(=O)(=O)NC[C@H]([1*])[NH+](C)C,0.5678031441639572,11
[1*]c1ccccc1,0.5678007338431579,7
[1*]C(=O)CCC[NH2+][C@@H](C)c1occc1C,0.5677994843000926,15
[1*][C@H](C)NC(=O)NCCCN1CCOCC1,0.5677884920899855,16
[1*]c1nc(-c2ccncc2)n[nH]1,0.5677746178465495,12
[1*]c1ccc(C)c(S(=O)(=O)N2CCCCC2)c1,0.5677732747408044,17
[1*]c1cccc(NC(=O)c2ccccc2)c1,0.5677633137173573,16
[1*]N1CC[C@](O)(C[NH+](C)C)C1,0.5677630189027587,11
[1*]n1c(C2CC2)nc2ccccc12,0.5677630189027587,13
[1*]C(=O)c1cccc(OCC=C)c1,0.5677548733199477,13
[1*]c1cc(CC(C)C)nn1CC,0.567735953366998,12
[1*]c1ccc(OCC(=C)Cl)cc1,0.5677334463470928,12
[1*][C@H](O)CN(C)C(=O)CCC[1*],0.5677311300664599,12
[1*]c1ccc([C@@H]2CC(=O)NC3=NC(C)=NC(=O)[C@H]23)cc1OC,0.5677209932320844,22
[1*]C[C@H]([1*])C(=O)N[C@H]1C[C@@](C)(OC)C1(C)C,0.5677209837924756,16
[1*]S(=O)(=O)CC(=O)/N=c1\sc2cccc(OC)c2n1CC,0.567716946866238,21
[1*][C@@H]1CCC[NH+](Cc2nc(C)c(C)o2)C1,0.5677092724119496,15
[1*]C(=O)N1C[C@H](CC)Oc2ccccc21,0.5676860743846297,15
[1*]c1ccccc1N,0.5676793358504025,8
[1*]N/N=C1/N=C(C)C(C(=O)OCC)=C1C,0.5676783399975668,15
[1*]N1C(=O)[C@@H](C(=O)N2CCCCCC2)Sc2ccccc21,0.5676758654691546,21
[1*]c1cc2c(cc1[1*])n(C)c(=O)c(=O)n2C,0.5676756886385359,16
[1*]C1=C([1*])N=NC1,0.5676697148763287,7
[1*][C@@]1(C)Nc2ccccc2C(=O)N1[C@@H](C)CC,0.5676672818729042,17
[1*]c1nnc(C[NH2+][C@@](C)(CC)C(N)=O)o1,0.5676587029080435,15
[1*]C[NH2+][C@H]([1*])COC,0.5676564843639567,8
[1*]c1cccc(N[C@@H]2CC[C@H]([NH3+])C2)c1,0.5676414717114403,14
[1*][C@@H]1CCCCc2ccccc21,0.5676402303368685,12
[1*]CN([1*])S(=O)(=O)C[C@@H](C)CCl,0.5676225608303473,12
[1*][NH+]1CCN(c2cc(C)[nH+]c(C)n2)CC1,0.5676220894479175,15
[1*]Cn1cnc2cc(C)c(C)cc12,0.5676171015033399,13
[1*]/C=C/C[NH+]1CCCC1,0.5675979021350708,9
[1*]c1ccc(CSc2nnc(C)s2)cc1,0.5675928976918164,15
[1*]c1cccnc1,0.567587390125719,7
[1*]CCC(=O)N[C@@H]1CC[C@@H]([NH+](C)C)C1,0.5675814016600814,14
[1*]CCC(=O)N[C@H]1CC[C@@H]([NH+](C)C)C1,0.5675814016600814,14
[1*]C1(N(C)C)CCCCC1,0.5675795941016237,10
[1*]c1nc(CCC(C)C)no1,0.5675586833783436,11
[1*]N1C(=O)CC[C@H]2CN(C(=O)c3ccoc3C)CC[C@@H]12,0.567555392566772,20
[1*]c1ncnc(NC)c1[N+](=O)[O-],0.567550498213526,12
[1*]c1ccc(NC(=O)Cc2coc3c(C)c(C)ccc23)cc1,0.5675452447199506,22
[1*]C[C@H](O)CO[1*],0.5675439801477495,7
[1*]NC(=O)NC[C@@H](C)Oc1ccc(C)cc1,0.567542266386465,16
[1*]c1coc(C[NH+]2CCCCCC2)cc1=O,0.5675254301890672,16
[1*]C(=O)N(CC)C[C@H](O)c1ccc(C)cc1,0.5675237830221392,16
[1*][C@@H]1CC(=O)Nc2nc(-c3ccc(OC)cc3)nn21,0.5675232296337634,19
[1*]S(=O)(=O)N[C@@H]([1*])CO,0.5675199813351656,9
[1*]C(=O)NCCc1c(C)n[nH]c1C,0.5675013402815964,13
[1*]CN1CCc2ccccc2C1,0.5675013402815964,12
[1*]CCC(=O)NC[C@@]([1*])(C)O,0.5674970738026155,11
[1*]C(=O)c1cnn2ccn(C)c12,0.5674953476617833,12
[1*]c1nc(C)nc2sc3c(c12)CCCC3,0.5674915970249061,15
[1*]c1c([O-])[nH+]nn1[1*],0.567481579383339,8
[1*][C@H](CNS([1*])(=O)=O)N1CCOCC1,0.5674771266203541,14
[1*]C(=O)c1cnc2nc([O-])[nH]c(=O)c2c1,0.567475627698824,15
[1*]Cc1cc(OC)cc(OC)c1,0.5674715306573871,12
[1*]C(=O)O[C@@H](C)c1nccs1,0.5674689905147438,11
[1*]c1nc2c(c(=O)n(C)c(=O)n2C)n1C[C@@H](O)CO,0.5674551134645032,19
[1*]N1CC2(CCCC2)[NH2+]C[C@@H]1C,0.5674488556686385,12
[1*]c1cnccn1,0.567448122301625,7
[1*]c1cc(C(F)(F)F)ccc1Cl,0.5674454149166517,12
[1*]C1=C2CCC[C@@H]2SC1=N,0.5674452820383693,10
[1*]Nc1cc(C(=O)[O-])ccc1C,0.5674392584228216,12
[1*]C(=O)NC[C@H]1CC[C@@H](C(=O)[O-])O1,0.5674300871715431,13
[1*]c1nnc(C2(CC)CCCC2)s1,0.5674231088394504,13
[1*]c1cc2ccc(OC)cc2[nH]c1=O,0.5674216606579658,14
[1*]C1(C#N)CC[NH+](C)CC1,0.5674203122976159,10
[1*]c1cc(CC)nc(-c2ccncc2)n1,0.5674180109426431,15
[1*]c1nc(C[NH+](C)CC[C@@H](C)O)cs1,0.5674119344642858,14
[1*]C(=O)NCCc1ccc2c(c1)OCO2,0.5674071261209607,15
[1*]N(C)CCN([1*])CC#C,0.5673992263697509,10
[1*]Cc1nnc(SC)s1,0.5673844978207876,9
[1*]N1N=N[C@H]2C(=O)N(c3ccc(Cl)cc3)C(=O)[C@@H]12,0.5673820930471631,18
[1*]C1CCN(S(=O)(=O)c2c(C)c(C)cc(C)c2C)CC1,0.5673816827193634,20
[1*]c1cn[nH]c1C(C)C,0.567374838289681,9
[1*]C1CCN(C(=O)c2ccc(COC)o2)CC1,0.5673721753927387,17
[1*]c1cccc(-c2ccco2)c1,0.5673721753927387,12
[1*]Nc1cc(C#N)ccc1C,0.567370641272072,11
[1*]c1c(Cl)nc([1*])nc1Cl,0.5673681305411247,10
[1*]S(=O)(=O)NCCCn1ccnc1,0.5673627452672206,13
[1*]c1c2c(nc3ccccc13)CCC2,0.5673523835387557,14
[1*]N1CCN([1*])CCC1=O,0.56734448456061,10
[1*]C(=O)NCc1ccncc1,0.5673366278015064,11
[1*]C(=O)OCC([1*])(C)C,0.5673315297449777,9
[1*]N1CC[C@@H](C(=O)[O-])[C@H]1C,0.5673199480874149,10
[1*]CN1C[C@H](c2ccc(F)cc2)C[C@@H]1C,0.5673190309153754,15
[1*]N1CCC[C@@H](C(=O)N2CCN(c3cccc(Cl)c3Cl)CC2)C1,0.5673173988748158,23
[1*]C(=O)c1cc(=O)c2ccc(C)c(C)c2o1,0.5673063828734083,16
[1*]N1CC[S@](=O)C(C)(C)C1,0.5672835511332477,10
[1*][C@H]([NH2+][C@H]([1*])C)C1CCOCC1,0.5672822130250642,12
[1*][C@@]1(C)C[NH+]=C(N)N1C(C)C,0.5672734879040601,11
[1*]C1CCC(c2n[nH]c3nccnc23)CC1,0.5672694946320844,16
[1*][C@@H]1CC(=O)N(c2ccc(Cl)cc2)C1=O,0.5672642425375412,15
[1*]S(=O)(=O)N([1*])CC(=O)NCc1ccncc1,0.5672587734232809,17
[1*]c1ccc2nccn2c1,0.567240187705009,10
[1*]c1ccc([N-]S(=O)(=O)CCC)cc1,0.5672391621234136,14
[1*]c1cc(=O)[nH]c2ccc(S(=O)(=O)N3CCCCC3)cc12,0.5672125551116256,21
[1*]CSCC(=O)N[C@H]([1*])c1nccs1,0.5672109599112292,14
[1*]C1CC[NH+](Cc2c(N)ncnc2OC)CC1,0.5672041090013973,17
[1*][C@H]1CN(C)CCO1,0.5672038813441643,8
[1*]N1CCC[C@H](C(=O)NC[C@@H](C)Nc2ccccc2)C1,0.5672027935529236,20
[1*][NH2+][C@@H]1C[C@H](OCC)C1(C)C,0.567201839216891,11
[1*]c1cccc(OC)c1OC,0.5672015369684947,11
[1*]C(=O)NCCCC[1*],0.5671960973095832,9
[1*]c1ccc(Br)c(S(=O)(=O)N(C)C)c1,0.5671928772029463,14
[1*]C(c1ccc(F)cc1)c1ccc(F)cc1,0.56719201715845,16
[1*]c1nc(=O)ccn1[1*],0.5671877838722301,9
[1*][C@H]1[C@H](C(=O)[O-])c2ccccc2C(=O)N1C,0.567185597696884,16
[1*][C@@H]1CCCC[C@H]1C#N,0.5671814870385011,9
[1*]c1ccc(N(C)C)[nH+]c1,0.5671650041601888,10
[1*]NC(=O)NCc1ccc([S@](C)=O)cc1,0.5671592288343906,15
[1*]c1ccccc1OC[C@H]1CCCO1,0.5671591620450207,14
[1*]CN(C)CCOc1ccc(C)cc1,0.5671523244720733,14
[1*]c1ncc2c(n1)CCCC2=O,0.5671519808241492,12
[1*]c1noc([C@H](CC)[C@@H](C)[NH2+]CC)n1,0.5671499062712745,14
[1*]CN1C(=O)[C@@H]2CCC[C@H]12,0.567144485690707,10
[1*]c1cc(OCC)ccc1N,0.5671431841699722,11
[1*]c1cnn(-c2cccc(Cl)c2)c1C,0.5671369724070412,14
[1*]NCCNS(=O)(=O)c1cc(C)c(C)cc1C,0.5671332368661317,17
[1*]c1cc(C(C)(C)C)[nH]n1,0.5671196094049897,10
[1*]c1ccc2c(ccn2CCC)c1,0.5671152764643198,13
[1*][C@H]1C2=C(CC(C)(C)CC2=O)Nc2cc3c(cc21)OCO3,0.5671152049530683,21
[1*]c1c(C(C)(C)C)c(=O)c1=O,0.5670974059157802,11
[1*]Cn1cncn1,0.5670637327584892,7
[1*]c1cnc(-c2ccccc2Cl)s1,0.567062908042759,13
[1*]C[C@H](CC)[NH2+]C[C@H]([1*])O,0.5670513433392297,10
[1*]N1C[C@@H](C(=O)[O-])[C@H](c2cccnc2)C1,0.5670487717423927,15
[1*]c1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.5670348238414732,18
[1*]c1nnc(C2CC2)o1,0.5670328196485087,9
[1*]C(=O)c1cc(Cl)c2ccccc2c1O,0.5670247279203472,15
[1*][C@H]1CCCc2ccc(OC)cc21,0.5670031515337416,13
[1*]/N=c1\oc2c(C)ncc(CO)c2cc1C(N)=O,0.5669889418885751,18
[1*]SCC(=O)N[C@H](C)c1ccco1,0.5669886468502149,13
[1*]C(=O)c1cc(-c2ccc(OC)cc2)on1,0.5669844799998741,16
